GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Speed (OBD)(km/h),Litres Per 100 Kilometer(Instant)(l/100km),GPS Altitude(m),Engine RPM(rpm),Trip Distance(km),Acceleration Sensor(Total)(g)
Tue Mar 26 17:00:23 GMT+01:00 2019,26-Mar-2019 17:01:53.364,7.64089145243571,45.02834282960094,10.283345,16.0,251.53168788002367,219.99678,-0.8702923,8.230068,4.2281604,0.062109318,36.0,4.872847557067871,251.53168788002367,0.0,4.075206279754639,0.062109317630529404
Tue Mar 26 17:00:24 GMT+01:00 2019,26-Mar-2019 17:01:54.364,7.640801789915431,45.02826499230138,10.347682,16.0,252.3398891855987,220.84688,-0.7302315,9.594764,5.17387,0.13268763,35.0,4.872847557067871,252.3398891855987,0.0,4.085028171539307,0.13268762826919556
Tue Mar 26 17:00:25 GMT+01:00 2019,26-Mar-2019 17:01:55.365,7.640709723806855,45.028187931556204,10.145215,16.0,253.05994663177762,222.72743,0.2669535,7.2245035,3.3722332,-0.16782373,34.0,5.01207160949707,253.05994663177762,0.0,4.093634128570557,-0.16782373189926147
Tue Mar 26 17:00:26 GMT+01:00 2019,26-Mar-2019 17:01:56.365,7.640612791098142,45.028112238273366,10.01618,24.0,253.626379600843,221.82396,0.01436521,8.947132,5.068525,0.010515201,33.0,5.159485340118408,253.626379600843,0.0,4.103023529052734,0.010515200905501842
Tue Mar 26 17:00:27 GMT+01:00 2019,26-Mar-2019 17:01:57.365,7.640521738024595,45.028038750661814,9.845252,24.0,253.93972971942884,221.0648,-0.12928689,8.237251,4.975151,0.013550866,31.0,5.315833568572998,253.93972971942884,0.0,4.111912250518799,0.013550866395235062
Tue Mar 26 17:00:28 GMT+01:00 2019,26-Mar-2019 17:01:58.364,7.640439672540803,45.027971000003525,9.504977,24.0,254.1206939303131,218.45612,2.847903,7.597999,3.9348705,0.05040798,28.0,5.658790588378906,254.1206939303131,0.0,4.119713306427002,0.050407979637384415
Tue Mar 26 17:00:29 GMT+01:00 2019,26-Mar-2019 17:01:59.364,7.6403721652094125,45.027909435294596,8.759958,48.0,254.17658545370426,216.6415,3.7936125,8.219295,4.080917,0.03121847,24.0,6.265089511871338,254.17658545370426,0.0,4.126906871795654,0.03121846914291382
Tue Mar 26 17:00:30 GMT+01:00 2019,26-Mar-2019 17:02:00.365,7.640318508197551,45.02785589361081,8.043091,48.0,254.12873096541634,225.90744,1.6077064,8.429984,5.129577,0.0155970035,21.0,7.309271335601807,254.12873096541634,0.0,4.132850646972656,0.015597003512084484
Tue Mar 26 17:00:31 GMT+01:00 2019,26-Mar-2019 17:02:01.365,7.640279823592342,45.02782153547939,7.4437943,48.0,253.7846914735138,239.06482,-2.4169466,8.9602995,4.68665,0.013211763,19.0,8.353452682495117,253.7846914735138,0.0,4.137839317321777,0.013211763463914394
Tue Mar 26 17:00:32 GMT+01:00 2019,26-Mar-2019 17:02:02.364,7.640240782079849,45.0278024168862,6.812182,32.0,253.13356949438906,241.42282,-0.9828198,9.31943,4.283227,-0.014066477,19.0,9.232763290405273,253.13356949438906,0.0,4.142906188964844,-0.014066477306187153
Tue Mar 26 17:00:33 GMT+01:00 2019,26-Mar-2019 17:02:03.364,7.64016108638985,45.02776966805342,6.2737737,32.0,252.17110143596855,239.1714,-0.79487497,9.321824,2.7629087,0.013403177,19.0,9.232763290405273,252.17110143596855,0.0,4.147856712341309,0.013403177261352539
Tue Mar 26 17:00:34 GMT+01:00 2019,26-Mar-2019 17:02:04.365,7.640106488837973,45.027746113271235,5.8190265,16.0,251.29489810661545,235.13177,0.059855044,11.001357,4.119224,0.21649247,24.0,8.353452682495117,251.29489810661545,0.0,4.158600807189941,0.21649247407913208
Tue Mar 26 17:00:35 GMT+01:00 2019,26-Mar-2019 17:02:05.365,7.64005286354292,45.02771860569198,5.7624474,8.0,250.53975615500565,223.80704,-0.12090719,8.878897,3.5003228,0.033986084,26.0,7.309271335601807,250.53975615500565,0.0,4.164982795715332,0.033986084163188934
Tue Mar 26 17:00:36 GMT+01:00 2019,26-Mar-2019 17:02:06.364,7.640000101266379,45.027679290051644,5.8969035,8.0,249.90768242766507,216.09315,-2.220622,9.078813,4.146757,0.022270827,27.0,6.7470197677612305,249.90768242766507,0.0,4.171328067779541,0.022270826622843742
Tue Mar 26 17:00:37 GMT+01:00 2019,26-Mar-2019 17:02:07.364,7.639950060353124,45.027631248044486,6.2793984,8.0,249.38095946167397,221.68011,-0.045489833,9.639056,3.7792473,0.020372067,29.0,6.497129917144775,249.38095946167397,0.0,4.179720401763916,0.020372066646814346
Tue Mar 26 17:00:38 GMT+01:00 2019,26-Mar-2019 17:02:08.365,7.639884040223291,45.0275798923858,7.0817456,24.0,248.8412734085173,217.40218,-0.14963761,8.732851,3.9612067,-0.0033829212,31.0,6.0490522384643555,248.8412734085173,0.0,4.187403678894043,-0.0033829212188720703
Tue Mar 26 17:00:39 GMT+01:00 2019,26-Mar-2019 17:02:09.365,7.639804102820385,45.02750907192812,7.765304,24.0,247.92702177408157,223.9594,-0.11971009,8.805874,3.515885,0.030302819,31.0,5.658790588378906,247.92702177408157,0.0,4.194542407989502,0.03030281886458397
Tue Mar 26 17:00:40 GMT+01:00 2019,26-Mar-2019 17:02:10.364,7.6397109370626,45.027440394339514,8.466371,24.0,246.96977202716045,220.60838,0.015562311,8.9602995,4.4304705,0.028217196,32.0,5.658790588378906,246.96977202716045,0.0,4.2027587890625,0.028217196464538574
Tue Mar 26 17:00:41 GMT+01:00 2019,26-Mar-2019 17:02:11.365,7.639634130775727,45.02737622818691,8.941363,24.0,246.41975174406048,218.45819,-0.045489833,8.931569,4.0342298,0.01857678,31.0,5.4819536209106445,246.41975174406048,0.0,4.210905075073242,0.01857678033411503
Tue Mar 26 17:00:42 GMT+01:00 2019,26-Mar-2019 17:02:12.365,7.639567902922962,45.02731494708418,8.929121,8.0,246.1462476678629,218.4439,-0.78290397,9.084799,4.3358994,0.048241317,31.0,5.658790588378906,246.1462476678629,0.0,4.2182159423828125,0.04824131727218628
Tue Mar 26 17:00:43 GMT+01:00 2019,26-Mar-2019 17:02:13.365,7.6394864237621105,45.02724222412674,8.751001,8.0,245.59749708829187,217.93651,-0.142455,8.415619,4.667496,7.7188015E-5,29.0,6.0490522384643555,245.59749708829187,0.0,4.226040840148926,7.718801498413086E-5
Tue Mar 26 17:00:44 GMT+01:00 2019,26-Mar-2019 17:02:14.364,7.639419794804506,45.0271813165355,8.465329,8.0,245.14039454678547,217.55814,-0.21906945,9.524135,5.1678843,0.013379172,27.0,6.497129917144775,245.14039454678547,0.0,4.233445167541504,0.013379172421991825
Tue Mar 26 17:00:45 GMT+01:00 2019,26-Mar-2019 17:02:15.365,7.639357192257864,45.02712348032662,8.146354,8.0,244.78029809598556,215.56158,0.78170687,8.803479,3.904943,0.04229913,24.0,7.016900539398193,244.78029809598556,0.0,4.245967388153076,0.04229912906885147
Tue Mar 26 17:00:46 GMT+01:00 2019,26-Mar-2019 17:02:16.365,7.639301214666909,45.027067659823146,7.807999,8.0,244.48019608810864,214.32585,1.5849615,8.9842415,4.607641,0.041215997,22.0,7.309271335601807,244.48019608810864,0.0,4.251915454864502,0.04121599718928337
Tue Mar 26 17:00:47 GMT+01:00 2019,26-Mar-2019 17:02:17.364,7.639248215630683,45.02701267912209,7.4896617,8.0,244.24507263589987,217.78204,-1.0702082,8.185776,4.0857053,-0.042045057,21.0,7.973750591278076,244.24507263589987,0.0,4.2569379806518555,-0.04204505681991577
Tue Mar 26 17:00:48 GMT+01:00 2019,26-Mar-2019 17:02:18.364,7.63919399856377,45.02696283033861,7.1983876,8.0,244.05872080317016,228.37273,-0.45609543,8.244433,4.796783,0.029769758,20.0,8.353452682495117,244.05872080317016,0.0,4.262171268463135,0.029769757762551308
Tue Mar 26 17:00:49 GMT+01:00 2019,26-Mar-2019 17:02:19.365,7.639131043133755,45.026923215704365,6.8151045,8.0,243.91191883761348,222.85408,0.16519992,7.967903,5.1523223,0.033049546,16.0,8.771125793457031,243.91191883761348,0.0,4.26707124710083,0.03304954618215561
Tue Mar 26 17:00:50 GMT+01:00 2019,26-Mar-2019 17:02:20.364,7.6390791562420635,45.02688237703863,6.2840643,8.0,243.75488980786338,214.28973,-0.11971009,8.101978,5.3282957,0.012729664,12.0,10.963907241821289,243.75488980786338,0.0,4.270454406738281,0.012729664333164692
Tue Mar 26 17:00:51 GMT+01:00 2019,26-Mar-2019 17:02:21.364,7.6390527445955385,45.02685227456202,5.6680346,8.0,243.63135313098303,210.90324,-0.4201824,8.426393,5.0302176,0.020285666,7.0,14.618542671203613,243.63135313098303,0.0,4.272911071777344,0.02028566598892212
Tue Mar 26 17:00:52 GMT+01:00 2019,26-Mar-2019 17:02:22.365,7.639036774695095,45.026829591349745,4.9706845,8.0,243.62334644179296,208.4906,-0.25498247,8.51857,4.8602295,0.019087136,3.0,25.06035804748535,243.62334644179296,0.0,4.274301528930664,0.019087135791778564
Tue Mar 26 17:00:53 GMT+01:00 2019,26-Mar-2019 17:02:23.365,7.639027550081424,45.02681250191349,4.1925154,8.0,243.61748041754706,207.20651,-0.30526072,8.931569,4.035427,0.015560162,1.0,58.47417068481445,243.61748041754706,0.0,4.274799823760986,0.015560162253677845
Tue Mar 26 17:00:54 GMT+01:00 2019,26-Mar-2019 17:02:24.364,7.639023094685701,45.02680008249323,3.5020487,8.0,243.6112483749447,203.0377,-0.4285621,9.688137,2.4349031,0.041897476,0.0,175.42251586914062,243.6112483749447,0.0,4.274799823760986,0.041897475719451904
Tue Mar 26 17:00:55 GMT+01:00 2019,26-Mar-2019 17:02:25.365,7.6390244494943405,45.02679151508154,2.9012487,8.0,243.60647451941057,209.0646,-0.5626374,9.52174,2.6803088,0.03854027,1.0,90.26949310302734,243.60647451941057,0.0,4.274799823760986,0.03854027017951012
Tue Mar 26 17:00:56 GMT+01:00 2019,26-Mar-2019 17:02:26.365,7.639022268882248,45.02678268481579,2.5887434,8.0,243.59877334515434,213.3663,-0.17118542,9.460688,2.7832594,0.024411261,6.0,71.75267791748047,243.59877334515434,1535.0,4.275615692138672,0.024411261081695557
Tue Mar 26 17:00:57 GMT+01:00 2019,26-Mar-2019 17:02:27.364,7.639016387044595,45.02677369113195,2.4970584,8.0,243.59178916841302,221.65811,-0.2777274,9.203311,3.690662,0.026626475,10.0,56.68339538574219,243.59178916841302,2062.0,4.277657985687256,0.026626475155353546
Tue Mar 26 17:00:58 GMT+01:00 2019,26-Mar-2019 17:02:28.365,7.638994110020624,45.02675542846852,2.7835252,6.0,243.58538566340286,220.27374,-0.7134721,9.545682,3.726575,0.011320572,16.0,26.20895767211914,243.58538566340286,1382.0,4.284419059753418,0.011320572346448898
Tue Mar 26 17:00:59 GMT+01:00 2019,26-Mar-2019 17:02:29.365,7.638962240657018,45.02673014571196,3.446822,6.0,243.57722437813356,220.48672,-1.3156139,9.93474,3.465607,0.043370724,18.0,27.386924743652344,243.57722437813356,1567.0,4.289084434509277,0.043370723724365234
Tue Mar 26 17:01:00 GMT+01:00 2019,26-Mar-2019 17:02:30.364,7.638926195781396,45.026699781537246,4.0628986,6.0,243.4656294975133,217.73697,-0.18794483,8.396465,2.741361,-0.08042425,21.0,28.03917694091797,243.4656294975133,1795.0,4.294121742248535,-0.0804242491722107
Tue Mar 26 17:01:01 GMT+01:00 2019,26-Mar-2019 17:02:31.364,7.638885584342508,45.02666193886054,4.8352365,6.0,243.3654885072138,217.25537,0.61291564,8.798691,2.4768016,-0.04713893,24.0,26.557018280029297,243.3654885072138,2031.0,4.299609184265137,-0.04713892936706543
Tue Mar 26 17:01:02 GMT+01:00 2019,26-Mar-2019 17:02:32.365,7.638831127634481,45.02660984786559,5.4818306,8.0,243.2920933872438,217.36078,-2.3331497,10.2974615,4.5058875,0.043998156,25.0,25.78040885925293,243.2920933872438,2171.0,4.306272029876709,0.04399815574288368
Tue Mar 26 17:01:03 GMT+01:00 2019,26-Mar-2019 17:02:33.365,7.638771815246843,45.02655315580513,5.981537,8.0,243.17911954390178,217.18428,-0.35434186,9.566033,4.092888,0.061345264,27.0,18.565547943115234,243.17911954390178,1498.0,4.313198089599609,0.061345264315605164
Tue Mar 26 17:01:04 GMT+01:00 2019,26-Mar-2019 17:02:34.364,7.6387337605293615,45.02651605291964,6.4460034,8.0,243.16115601707355,218.1934,-0.19393034,8.857349,3.7014358,-0.033008557,29.0,14.794506072998047,243.16115601707355,1512.0,4.319887161254883,-0.03300855681300163
Tue Mar 26 17:01:05 GMT+01:00 2019,26-Mar-2019 17:02:35.364,7.638687361209197,45.02647325359821,6.896777,8.0,243.15722195269538,220.89923,-0.095768064,8.623915,3.6643257,-0.025789917,30.0,14.542928695678711,243.15722195269538,1581.0,4.327811241149902,-0.025789916515350342
Tue Mar 26 17:01:06 GMT+01:00 2019,26-Mar-2019 17:02:36.365,7.63861781362649,45.026414993200405,7.523301,8.0,243.0661534611685,223.23343,-0.5746084,9.16261,3.560178,0.03889528,31.0,15.714932441711426,243.0661534611685,1684.0,4.336986541748047,0.03889527916908264
Tue Mar 26 17:01:07 GMT+01:00 2019,26-Mar-2019 17:02:37.365,7.638552605164792,45.02636495074885,8.055948,8.0,242.970858933719,222.07533,0.7314286,8.172607,3.1124623,-0.02006643,33.0,16.587329864501953,242.970858933719,1772.0,4.344897747039795,-0.020066430792212486
Tue Mar 26 17:01:08 GMT+01:00 2019,26-Mar-2019 17:02:38.364,7.638476341994678,45.02630352365429,8.444814,8.0,242.9452544548092,222.13196,0.04070143,9.362526,3.4823663,0.0061484776,35.0,15.371618270874023,242.9452544548092,1826.0,4.354238510131836,0.006148477550595999
Tue Mar 26 17:01:09 GMT+01:00 2019,26-Mar-2019 17:02:39.365,7.638393858000968,45.02623730835949,8.685083,8.0,242.98629164903153,220.69489,-1.6184803,7.8493905,2.9999347,-0.108668685,36.0,15.245051383972168,242.98629164903153,1896.0,4.363705158233643,-0.10866868495941162
Tue Mar 26 17:01:10 GMT+01:00 2019,26-Mar-2019 17:02:40.365,7.638318871254039,45.02617519473075,9.107142,24.0,242.97584952154958,220.32222,-0.59495914,8.34499,3.5924997,-0.052877486,37.0,14.943398475646973,242.97584952154958,1967.0,4.372495651245117,-0.05287748575210571
Tue Mar 26 17:01:11 GMT+01:00 2019,26-Mar-2019 17:02:41.366,7.638235304804518,45.02610484869526,9.65762,12.0,242.93895742522858,220.94704,0.01436521,8.9124155,3.371036,0.011217049,38.0,14.7469482421875,242.93895742522858,2005.0,4.382485389709473,0.011217049323022366
Tue Mar 26 17:01:12 GMT+01:00 2019,26-Mar-2019 17:02:42.365,7.638146046582239,45.02603140054771,10.123213,8.0,242.87529631740503,219.59714,-0.2885013,9.111135,3.8546648,-0.016690476,39.0,15.574370384216309,242.87529631740503,2107.0,4.393190383911133,-0.01669047586619854
Tue Mar 26 17:01:13 GMT+01:00 2019,26-Mar-2019 17:02:43.364,7.63805376471521,45.02595174283883,10.402372,8.0,242.84179868986482,219.8884,1.1707647,9.070433,4.547786,-0.015372591,40.0,15.367741584777832,242.84179868986482,2096.0,4.402944564819336,-0.015372591093182564
Tue Mar 26 17:01:14 GMT+01:00 2019,26-Mar-2019 17:02:44.364,7.637959880189164,45.025871672409735,10.582122,8.0,242.82020058066237,220.09845,0.5422867,8.301894,4.1934443,-0.03128767,40.0,9.675647735595703,242.82020058066237,2056.0,4.413822174072266,-0.03128767013549805
Tue Mar 26 17:01:15 GMT+01:00 2019,26-Mar-2019 17:02:45.365,7.637863262000075,45.025789689444174,10.665967,8.0,242.80454466985833,219.52484,0.50158525,9.093178,2.9388826,0.046545293,38.0,2.708178758621216,242.80454466985833,365.0,4.434202194213867,0.04654529318213463
Tue Mar 26 17:01:16 GMT+01:00 2019,26-Mar-2019 17:02:46.364,7.637763215010794,45.025702969655796,10.735753,8.0,242.83823264962263,219.16628,-0.46088383,8.59279,2.9879637,-0.011911149,39.0,1.8946399688720703,242.83823264962263,0.0,4.444875240325928,-0.011911149136722088
Tue Mar 26 17:01:17 GMT+01:00 2019,26-Mar-2019 17:02:47.364,7.637666123510466,45.025617968162976,10.813014,8.0,242.9166795477252,218.96317,0.7206547,8.852561,3.1783028,0.01001619,39.0,1.8460594415664673,242.9166795477252,0.0,4.455589294433594,0.010016189888119698
Tue Mar 26 17:01:18 GMT+01:00 2019,26-Mar-2019 17:02:48.365,7.6375537168547,45.025518651296345,10.936656,8.0,242.8216206475588,218.30911,-0.82480246,8.49343,4.38498,-0.0030084848,38.0,1.8460594415664673,242.8216206475588,0.0,4.465214252471924,-0.0030084848403930664
Tue Mar 26 17:01:19 GMT+01:00 2019,26-Mar-2019 17:02:49.365,7.637447724394922,45.02542240824936,11.124316,8.0,242.77488027610846,216.9097,1.2497733,7.7907324,3.3662477,-0.10654467,37.0,1.8946399688720703,242.77488027610846,0.0,4.475526809692383,-0.10654467344284058
Tue Mar 26 17:01:20 GMT+01:00 2019,26-Mar-2019 17:02:50.364,7.637356187278718,45.025335436823816,11.186928,8.0,242.82987973217953,216.93153,2.4899697,8.146272,4.1383777,0.0355547,35.0,1.945846438407898,242.82987973217953,0.0,4.4855170249938965,0.03555469959974289
Tue Mar 26 17:01:21 GMT+01:00 2019,26-Mar-2019 17:02:51.365,7.63727370639969,45.02525747604429,10.987674,24.0,242.88846295414783,217.57773,0.4309563,8.191761,5.2169657,0.023030194,31.0,2.057037591934204,242.88846295414783,0.0,4.493767261505127,0.023030193522572517
Tue Mar 26 17:01:22 GMT+01:00 2019,26-Mar-2019 17:02:52.365,7.637195737793941,45.02518564633989,10.529146,24.0,242.94384343397732,213.45557,-0.51954174,9.001001,5.142745,0.056818206,26.0,2.3224618434906006,242.94384343397732,0.0,4.501762866973877,0.05681820586323738
Tue Mar 26 17:01:23 GMT+01:00 2019,26-Mar-2019 17:02:53.365,7.637132829353665,45.025117247045955,9.762888,8.0,242.95875679812258,215.90173,0.8523358,8.6813755,4.404134,0.015111566,24.0,2.7690892219543457,242.95875679812258,0.0,4.508839130401611,0.015111565589904785
Tue Mar 26 17:01:24 GMT+01:00 2019,26-Mar-2019 17:02:54.364,7.637071285289528,45.025056020032295,9.048297,8.0,242.91867945641053,212.363,1.2557588,7.529764,4.4903255,0.012899518,21.0,2.9998466968536377,242.91867945641053,0.0,4.515901565551758,0.012899518013000488
Tue Mar 26 17:01:25 GMT+01:00 2019,26-Mar-2019 17:02:55.364,7.637018072004634,45.024995316595785,8.562569,8.0,242.8421771142306,215.84521,0.20829555,8.941146,4.2221746,-0.008382545,18.0,3.428396224975586,242.8421771142306,0.0,4.521518707275391,-0.008382544852793217
Tue Mar 26 17:01:26 GMT+01:00 2019,26-Mar-2019 17:02:56.365,7.636967122953212,45.02494114195886,8.114397,24.0,242.77180809642113,239.06096,1.1959038,9.166202,4.250905,0.055614624,18.0,3.999795436859131,242.77180809642113,0.0,4.52596378326416,0.05561462417244911
Tue Mar 26 17:01:27 GMT+01:00 2019,26-Mar-2019 17:02:57.365,7.636894504443104,45.0249092209689,7.5708556,8.0,242.69539370453484,243.11397,0.15801731,8.846576,4.808754,0.045534313,18.0,3.999795436859131,242.69539370453484,0.0,4.530963897705078,0.04553431272506714
Tue Mar 26 17:01:28 GMT+01:00 2019,26-Mar-2019 17:02:58.364,7.636829099516286,45.02488404639222,6.9285507,8.0,242.61763030020478,250.21127,0.09696517,8.632295,4.921282,0.03195089,14.0,3.999795436859131,242.61763030020478,0.0,4.5354084968566895,0.03195089101791382
Tue Mar 26 17:01:29 GMT+01:00 2019,26-Mar-2019 17:02:59.365,7.636769152647448,45.024867869787684,6.1097937,6.0,242.55120789810283,257.0105,0.59615624,8.661025,3.942053,0.021524152,11.0,5.142594337463379,242.55120789810283,0.0,4.5384955406188965,0.021524151787161827
Tue Mar 26 17:01:30 GMT+01:00 2019,26-Mar-2019 17:03:00.365,7.636723703771379,45.02485942230877,5.2022533,6.0,242.54659258224953,263.4112,-0.090979666,8.752005,4.933253,0.023716027,10.0,6.545119762420654,242.54659258224953,0.0,4.541412353515625,0.023716026917099953
Tue Mar 26 17:01:31 GMT+01:00 2019,26-Mar-2019 17:03:01.365,7.636687479475403,45.02485554468817,4.169649,6.0,242.54235950694127,269.52966,-0.22625206,8.887277,4.1934443,0.013943664,7.0,7.199632167816162,242.54235950694127,0.0,4.543764114379883,0.01394366379827261
Tue Mar 26 17:01:32 GMT+01:00 2019,26-Mar-2019 17:03:02.364,7.636658578856486,45.02485476245806,3.3663433,8.0,242.53679541950137,275.68607,-0.11252748,9.190144,3.549404,0.02332145,7.0,10.285188674926758,242.53679541950137,0.0,4.545516014099121,0.023321449756622314
Tue Mar 26 17:01:33 GMT+01:00 2019,26-Mar-2019 17:03:03.365,7.636630831094013,45.024855722702206,2.9090266,8.0,242.5396190775087,276.3347,-0.33638534,9.194932,3.1794999,0.026102494,9.0,10.285188674926758,242.5396190775087,0.0,4.547946929931641,0.026102494448423386
Tue Mar 26 17:01:34 GMT+01:00 2019,26-Mar-2019 17:03:04.365,7.636602414444673,45.02485820238432,2.770949,8.0,242.54746578098502,278.6504,-0.16998832,9.084799,2.9173348,0.022018075,13.0,7.999590873718262,242.54746578098502,0.0,4.551066875457764,0.022018074989318848
Tue Mar 26 17:01:35 GMT+01:00 2019,26-Mar-2019 17:03:05.364,7.636564466298382,45.02486282622342,2.909967,8.0,242.57237397298883,280.29922,-0.37229836,9.38168,3.204639,0.027387116,16.0,5.538178443908691,242.57237397298883,0.0,4.554647445678711,0.027387116104364395
Tue Mar 26 17:01:36 GMT+01:00 2019,26-Mar-2019 17:03:06.364,7.636520934389847,45.02487005441818,3.3534565,6.0,242.61806839798209,284.59424,-0.34237084,8.738836,4.1539397,0.0059444904,18.0,4.499770164489746,242.61806839798209,0.0,4.559331893920898,0.005944490432739258
Tue Mar 26 17:01:37 GMT+01:00 2019,26-Mar-2019 17:03:07.365,7.636466073886786,45.024880427691876,3.818476,6.0,243.15069919462218,287.2823,-0.08020575,8.931569,4.2293572,0.02640587,19.0,3.999795436859131,243.15069919462218,0.0,4.5644707679748535,0.02640587091445923
Tue Mar 26 17:01:38 GMT+01:00 2019,26-Mar-2019 17:03:08.364,7.636410254046955,45.02489248118173,4.0439825,8.0,243.68778926011043,286.67554,-0.47764325,8.304289,4.72376,0.021649214,18.0,3.7892799377441406,243.68778926011043,0.0,4.569085597991943,0.021649213507771492
Tue Mar 26 17:01:39 GMT+01:00 2019,26-Mar-2019 17:03:09.364,7.63635783373042,45.02490256415144,3.9623764,12.0,243.74634185713887,287.60135,-0.31364042,8.652645,4.201824,0.0072389515,15.0,3.999795436859131,243.74634185713887,0.0,4.573673725128174,0.00723895151168108
Tue Mar 26 17:01:40 GMT+01:00 2019,26-Mar-2019 17:03:10.365,7.636306482618618,45.02491314917012,3.8110945,12.0,243.82269260686806,296.63547,0.40821138,9.0429,3.9755719,0.0114611555,14.0,4.799754619598389,243.82269260686806,0.0,4.577697277069092,0.011461155489087105
Tue Mar 26 17:01:41 GMT+01:00 2019,26-Mar-2019 17:03:11.365,7.636260666794272,45.02492844150143,3.7337813,12.0,243.89660810017557,299.4746,0.110133275,9.248801,3.7972038,0.03822118,14.0,5.142594337463379,243.89660810017557,0.0,4.5811896324157715,0.03822118043899536
Tue Mar 26 17:01:42 GMT+01:00 2019,26-Mar-2019 17:03:12.364,7.636226191575037,45.0249414838516,3.6882935,6.0,243.98645058987404,300.5753,0.5267244,8.957906,4.2820296,0.017878521,15.0,5.142594337463379,243.98645058987404,0.0,4.585249423980713,0.017878521233797073
Tue Mar 26 17:01:43 GMT+01:00 2019,26-Mar-2019 17:03:13.364,7.636184253916267,45.02495842385099,3.8634512,6.0,244.09874529590175,315.8111,0.760159,8.773552,4.2054152,0.00842585,14.0,4.799754619598389,244.09874529590175,0.0,4.590449333190918,0.008425850421190262
Tue Mar 26 17:01:44 GMT+01:00 2019,26-Mar-2019 17:03:14.365,7.6361510980298375,45.02498185415303,3.7330148,8.0,244.22792923783416,322.12918,0.70509243,9.633071,3.0969,0.04202458,13.0,5.142594337463379,244.22792923783416,0.0,4.594195365905762,0.042024578899145126
Tue Mar 26 17:01:45 GMT+01:00 2019,26-Mar-2019 17:03:15.365,7.636126250867491,45.02500022170121,3.6823716,12.0,244.3902878612939,335.46228,3.2034419,9.970653,1.9357121,0.10462898,18.0,5.538178443908691,244.3902878612939,0.0,4.5980658531188965,0.10462898015975952
Tue Mar 26 17:01:46 GMT+01:00 2019,26-Mar-2019 17:03:16.364,7.636104826645572,45.02503616067631,4.177176,8.0,246.45682727119672,358.65204,2.0470424,10.208876,1.5753847,0.09245473,26.0,33.115055084228516,246.45682727119672,2255.0,4.604183197021484,0.09245473146438599
Tue Mar 26 17:01:47 GMT+01:00 2019,26-Mar-2019 17:03:17.364,7.6361031956144325,45.025077093401265,4.1140904,8.0,246.67388516353088,24.426758,-0.45010993,10.41358,1.6795325,0.06514947,35.0,37.375675201416016,246.67388516353088,2924.0,4.612536907196045,0.0651494711637497
Tue Mar 26 17:01:48 GMT+01:00 2019,26-Mar-2019 17:03:18.365,7.636133368835792,45.02512156212868,5.862214,8.0,249.19640527655977,30.3147,-1.3682863,8.474277,1.5382746,0.04124062,42.0,35.17847442626953,249.19640527655977,3530.0,4.621616363525391,0.041240621358156204
Tue Mar 26 17:01:49 GMT+01:00 2019,26-Mar-2019 17:03:19.365,7.636195062372222,45.02519577343803,8.119575,8.0,251.5088670938102,32.090214,-0.41180268,9.376891,2.6204538,-0.018872807,48.0,17.359519958496094,251.5088670938102,2496.0,4.634378910064697,-0.018872806802392006
Tue Mar 26 17:01:50 GMT+01:00 2019,26-Mar-2019 17:03:20.364,7.636277890195475,45.025290593175626,10.559109,16.0,253.49072724773833,28.638561,-0.79128367,8.973468,3.016694,-0.012602091,52.0,17.869644165039062,253.49072724773833,2743.0,4.647684574127197,-0.012602090835571289
Tue Mar 26 17:01:51 GMT+01:00 2019,26-Mar-2019 17:03:21.364,7.636360896543273,45.025400146513704,12.62916,8.0,255.0628862900458,21.380459,-0.47884035,9.41041,3.120842,0.027510786,56.0,17.577390670776367,255.0628862900458,2919.0,4.66103458404541,0.027510786429047585
Tue Mar 26 17:01:52 GMT+01:00 2019,26-Mar-2019 17:03:22.365,7.636434079858023,45.025529724109525,14.280644,8.0,256.3669582728489,26.21066,0.3842694,8.920795,3.1280246,0.011670942,59.0,9.874041557312012,256.3669582728489,2092.0,4.677006721496582,0.011670942418277264
Tue Mar 26 17:01:53 GMT+01:00 2019,26-Mar-2019 17:03:23.365,7.636531197436254,45.025668479986685,15.954542,8.0,257.51649805146496,26.084507,0.04070143,8.939949,4.534618,-0.0050430764,61.0,10.685162544250488,257.51649805146496,2189.0,4.693673610687256,-0.005043076351284981
Tue Mar 26 17:01:54 GMT+01:00 2019,26-Mar-2019 17:03:24.365,7.636634275525944,45.02581713301449,17.048496,8.0,258.4998463381334,25.962994,0.2896984,8.819042,4.5860934,0.03270334,62.0,10.095181465148926,258.4998463381334,2140.0,4.709031581878662,0.03270334005355835
